3
1
14337
0.005347324360847953
0.01193774425595629
0.011937744255956326
0.012392684996278545
0.012535827261342832
0.013668328428594407
0.013668328428594468
0.018701328478147206
0.021416638852641414
0.022656818692296875
-6.0053694927713325e-9	4.468835067228152e-7	4.437928329254172e-8	-4.4024660412704817e-7	-4.6144812658172446e-7	-4.961776968259031e-7	-2.0343837875886115e-7	-6.03105385286348e-7	1.2324524814021195e-6	-5.874059022828258e-7
-5.2628574294051315e-9	3.914357478096728e-7	3.887285522563292e-8	-3.856089934579738e-7	-4.041748610525568e-7	-4.345564251891875e-7	-1.7817297190781044e-7	-5.280004947801166e-7	1.0787477009376593e-6	-5.140981428807604e-7
-7.860831444747076e-9	5.827935387145929e-7	5.787629070205401e-8	-5.739912457866189e-7	-6.015852321485189e-7	-6.464497234795766e-7	-2.6505158139158267e-7	-7.835371444291792e-7	1.598717092674658e-6	-7.614403188777938e-7
-1.2380768503405942e-8	9.180270934115295e-7	9.116779623922192e-8	-9.041702038318754e-7	-9.476400182331617e-7	-1.0183363469551186e-6	-4.1752923738352703e-7	-1.2344134645733483e-6	2.518813313068771e-6	-1.199694562011043e-6
-1.2947758159256432e-8	9.597630056261895e-7	9.53125218808063e-8	-9.452549085400932e-7	-9.90692937965086e-7	-1.064541256306836e-6	-4.364737663589277e-7	-1.2900940732253308e-6	2.6320594555669646e-6	-1.2535515598396613e-6
-9.809550035266143e-9	7.265378408655493e-7	7.215130487359755e-8	-7.155137810461049e-7	-7.498945559003705e-7	-8.056766328529099e-7	-3.303363904173833e-7	-9.757471232748063e-7	1.9900187515564294e-6	-9.476165586557672e-7
-5.843438755833983e-9	4.3266816413221886e-7	4.296757944237629e-8	-4.260946068473961e-7	-4.4656584413793277e-7	-4.797603593747168e-7	-1.9670709005656803e-7	-5.809014051140837e-7	1.1845893624071975e-6	-5.640506200731783e-7
-1.5606149712592934e-9	1.1576982136340819e-7	1.149691474562445e-8	-1.1402567556673857e-7	-1.1950877699535588e-7	-1.2843357998830233e-7	-5.265919805729987e-8	-1.5573245041957012e-7	3.17819652105924e-7	-1.5138563410326854e-7
-3.906760090091983e-10	2.9029090807202e-8	2.8828323154356476e-9	-2.859501113077277e-8	-2.997112245221887e-8	-3.221848821318535e-8	-1.3209938960103187e-8	-3.91159928651392e-8	7.98826173206774e-8	-3.8061999482227924e-8
-1.5122850281684192e-8	1.1161150952499798e-6	1.1083959896523739e-7	-1.098912483783846e-6	-1.1516276232421395e-6	-1.2365447480175538e-6	-5.069971073810334e-7	-1.4935540675236698e-6	3.0416831145387998e-6	-1.4474501091380688e-6
-2.264291092739724e-8	1.671709149922379e-6	1.660147512513684e-7	-1.6459829603476626e-6	-1.7249543246599694e-6	-1.8522577555557273e-6	-7.594462962825704e-7	-2.237832083689076e-6	4.55807970757752e-6	-2.1691992048744755e-6
-2.426862081151684e-8	1.7915939351102604e-6	1.7792031467025537e-7	-1.7640124095103066e-6	-1.848643161141995e-6	-1.985045120726117e-6	-8.138905989347058e-7	-2.398088737232741e-6	4.884288189891426e-6	-2.3243954853876965e-6
-2.0394548375437315e-8	1.5050469707704215e-6	1.494637943518984e-7	-1.4818384718901997e-6	-1.5529188928706507e-6	-1.6673926628906185e-6	-6.836495589845017e-7	-2.013745247309241e-6	4.100806675358027e-6	-1.9513940781621064e-6
-1.1972343257880215e-8	8.831999124007193e-7	8.770916217022525e-8	-8.695585145436219e-7	-9.112619713907357e-7	-9.78373702508822e-7	-4.0114411463557196e-7	-1.1812624187579215e-6	2.4051491233820835e-6	-1.1444206948904727e-6
-3.6635190855695517e-11	2.661843136124885e-9	2.6435059326023614e-10	-2.6181064706656736e-9	-2.7428085540125104e-9	-2.937593435039095e-9	-1.2044287282282669e-9	-3.510850807113956e-9	7.114617379671043e-9	-3.378875049441039e-9
-8.13665863445577e-9	5.973968284618419e-7	5.9326522099219096e-8	-5.879770241365165e-7	-6.161124761366922e-7	-6.609478922071202e-7	-2.709959868660328e-7	-7.951247306880234e-7	1.6157826745646032e-6	-7.681387909209828e-7
-1.7373876969269222e-8	1.275452418773179e-6	1.266631356457881e-7	-1.2553314660740365e-6	-1.315397554748115e-6	-1.4110946096392703e-6	-5.785644864964672e-7	-1.6974194349903194e-6	3.449202299649868e-6	-1.6397108190618488e-6
-2.9906791967509203e-8	2.1966337957955403e-6	2.181441791201165e-7	-2.1620572527496267e-6	-2.2655343312105477e-6	-2.430570013299384e-6	-9.965607488722945e-7	-2.9249155967599694e-6	5.944793029132159e-6	-2.82636629811009e-6
-3.867832512156564e-8	2.841144039615355e-6	2.821494534872789e-7	-2.796438595925667e-6	-2.9302827665715877e-6	-3.1437875391815417e-6	-1.2889878800280511e-6	-3.7834216325554416e-6	7.689915465858624e-6	-3.656109509870477e-6
-4.095949359850137e-8	3.0084690239222025e-6	2.9876622398576633e-7	-2.9611124471434423e-6	-3.1028322177267615e-6	-3.328856559504047e-6	-1.3648682501046955e-6	-4.005836099516868e-6	8.141601884853668e-6	-3.870773691596905e-6
-3.541862313602165e-8	2.6008893288692013e-6	2.582901351339235e-7	-2.559905225071292e-6	-2.6824087600671125e-6	-2.8776847249489794e-6	-1.1798827852448478e-6	-3.4622229986233267e-6	7.035945141015705e-6	-3.344931191879946e-6
-2.1587365891245315e-8	1.5845411000249826e-6	1.5735822534370826e-7	-1.5595248146701838e-6	-1.634139725887728e-6	-1.7529690546617076e-6	-7.187368399957043e-7	-2.108311846107642e-6	4.2836902456151e-6	-2.03630914914236e-6
-2.804572491720447e-11	2.0607399566378813e-9	2.046487280487635e-10	-2.028330289465569e-9	-2.1254155369820475e-9	-2.2803015270151205e-9	-9.349491209237374e-10	-2.7440229803216958e-9	5.5765348643603806e-9	-2.651090584043962e-9
-1.4634486634420662e-10	1.0615596143497808e-8	1.0542466233842182e-9	-1.0439980517422065e-8	-1.09368508338502e-8	-1.1710221755819607e-8	-4.801252386402113e-9	-1.397774565339012e-8	2.8306098328168976e-8	-1.3438945638018804e-8
-1.5129248211769095e-8	1.107003324520075e-6	1.0993472790588075e-7	-1.0892900164197786e-6	-1.1413288702171378e-6	-1.2236629063148455e-6	-5.017153988180749e-7	-1.468209598999442e-6	2.9793237646143265e-6	-1.4154407633109824e-6
-3.135915352583223e-8	2.2925530260429547e-6	2.276697692382756e-7	-2.255734659996512e-6	-2.3634538151242523e-6	-2.533573228499301e-6	-1.0387932008254141e-6	-3.0378934140785778e-6	6.162363174904298e-6	-2.9271875564703945e-6
-4.829219417652564e-8	3.5276007770715777e-6	3.5032037896827213e-7	-3.4707527707303998e-6	-3.6364290332372313e-6	-3.897631327142394e-6	-1.5980722019744712e-6	-4.670567444634231e-6	9.471053751137506e-6	-4.498158285606029e-6
-6.099727845091227e-8	4.4538473378798145e-6	4.423044315652777e-7	-4.381946340841987e-6	-4.591076674102171e-6	-4.920495507789354e-6	-2.0174579151652274e-6	-5.89434773952612e-6	1.1950495099518705e-5	-5.67526303460404e-6
-6.525338162511554e-8	4.764334458285558e-6	4.731383978805729e-7	-4.687397424266615e-6	-4.911097614415362e-6	-5.263408948406155e-6	-2.1580562687092413e-6	-6.3046965729347125e-6	1.2781892995405281e-5	-6.069959161526613e-6
-5.854368981317499e-8	4.2744514691136036e-6	4.2448889527569676e-7	-4.2054210675070855e-6	-4.406117990923377e-6	-4.722187482806342e-6	-1.9361494664777715e-6	-5.656250631997091e-6	1.1466995462162906e-5	-5.445462349062967e-6
-3.8843062525084657e-8	2.8351593124132206e-6	2.8155510181978194e-7	-2.7893088192965247e-6	-2.9224028787713224e-6	-3.1318576344290826e-6	-1.284096528919976e-6	-3.7503337346774354e-6	7.601924471113046e-6	-3.609748422603651e-6
-1.1203292486025447e-10	8.218359238401777e-9	8.161518664187436e-10	-8.088184694605107e-9	-8.475018315707118e-9	-9.090038186758683e-9	-3.727017289068269e-9	-1.092477504842511e-8	2.2186708825949554e-8	-1.0544297057213238e-8
-2.927021560665565e-11	2.131661916719833e-9	2.1169771112560177e-10	-2.0969732035212308e-9	-2.1969643403247124e-9	-2.3539259676643406e-9	-9.651219958026782e-10	-2.818292331970434e-9	5.71666573710408e-9	-2.716153537301987e-9
-5.479617228292458e-10	3.967381516892081e-8	3.940050574204492e-9	-3.901243621057376e-8	-4.086749229975954e-8	-4.3743234435313954e-8	-1.79349557235722e-8	-5.213872939456378e-8	1.055035544508453e-7	-5.0072423748728665e-8
-1.463448679899225e-10	1.0615596144554983e-8	1.0542466232019216e-9	-1.0439980518925386e-8	-1.0936850829252156e-8	-1.1710221759415224e-8	-4.8012523866813926e-9	-1.3977745652929566e-8	2.8306098328947786e-8	-1.3438945638077234e-8
-3.663519233203881e-11	2.6618431372061742e-9	2.643505932830673e-10	-2.6181064722217533e-9	-2.7428085492918084e-9	-2.9375934385911265e-9	-1.204428728579849e-9	-3.5108508070463153e-9	7.114617380760944e-9	-3.378875049490361e-9
-2.0940279691139905e-8	1.5248483209936179e-6	1.5143024761541612e-7	-1.4999491535060898e-6	-1.571441688049663e-6	-1.6834050780660966e-6	-6.902147967274678e-7	-2.0123627812394414e-6	4.075342107888964e-6	-1.9343673211039064e-6
-4.447360717402318e-8	3.2327876720914516e-6	3.2104297096083844e-7	-3.1796097776759037e-6	-3.33103195352334e-6	-3.5672743599032776e-6	-1.4626221493813653e-6	-4.258564535079692e-6	8.617895777629948e-6	-4.089119600169221e-6
-7.064731873641631e-8	5.1252573526478e-6	5.089811008470761e-7	-5.040260883549699e-6	-5.280065666314862e-6	-5.652612453912565e-6	-2.3176339673167583e-6	-6.7377672121989885e-6	1.362372556324131e-5	-6.461902296499918e-6
-9.143904064452515e-8	6.629141186076275e-6	6.583293787459818e-7	-6.518892491764782e-6	-6.828944338045146e-6	-7.3098992677875036e-6	-2.997140032580696e-6	-8.708473174742496e-6	1.7603178748025923e-5	-8.348241775819235e-6
-1.0016413363993081e-7	7.263694595906356e-6	7.213458354942887e-7	-7.143020401844854e-6	-7.482798903573462e-6	-8.010154241363743e-6	-3.284252421230812e-6	-9.544445619127648e-6	1.9294734348941765e-5	-9.15081160663689e-6
-9.434663986205427e-8	6.84639546841805e-6	6.799045064027081e-7	-6.732956342817531e-6	-7.053328376410431e-6	-7.5512542140112056e-6	-3.096098356244039e-6	-9.001969820738825e-6	1.820263474058563e-5	-8.633833767111505e-6
-7.503348794376451e-8	5.447799273715724e-6	5.410121538588944e-7	-5.35772236946072e-6	-5.612719060599199e-6	-6.009466741517623e-6	-2.463948356115287e-6	-7.16663623752582e-6	1.4494204505683145e-5	-6.875436776668736e-6
-4.6473876916781316e-8	3.373957303772332e-6	3.3506224432936286e-7	-3.318145709027809e-6	-3.476061984449493e-6	-3.7217015085037473e-6	-1.5259391317338594e-6	-4.437869357013219e-6	8.974756117433658e-6	-4.257091938454052e-6
-2.392578019306528e-8	1.7376724311667064e-6	1.7256543553317405e-7	-1.708972685288862e-6	-1.7903202968216416e-6	-1.9169583016014483e-6	-7.859742953226282e-7	-2.286466125850496e-6	4.624594957253245e-6	-2.193769407326706e-6
-4.1948689534603094e-10	3.071458832609207e-8	3.050215726565787e-9	-3.0224174159712624e-8	-3.1668416363155804e-8	-3.3955605585473295e-8	-1.3922177939321032e-8	-4.0750769409380143e-8	8.269513571185538e-8	-3.928719742022657e-8
-1.1203292354787748e-10	8.218359236854767e-9	8.161518663639061e-10	-8.088184693297667e-9	-8.475018320466914e-9	-9.090038183618159e-9	-3.727017288783133e-9	-1.0924775048118074e-8	2.218670882465852e-8	-1.0544297057087817e-8
-2.8045723009508925e-11	2.0607399555795248e-9	2.046487278951301e-10	-2.0283302876135844e-9	-2.125415541609919e-9	-2.2803015227133135e-9	-9.349491204069885e-10	-2.7440229806864787e-9	5.576534864276094e-9	-2.6510905840292194e-9
-1.1692434697770268e-10	8.501200433900165e-9	8.442636526746373e-10	-8.361905687609296e-9	-8.760316589379933e-9	-9.383529641853215e-9	-3.847296380599361e-9	-1.1220463517751853e-8	2.274423118500562e-8	-1.0803074752309365e-8
-1.8962270287724755e-9	1.3699045252887428e-7	1.3604673734402267e-8	-1.3468631497380481e-7	-1.410839597096425e-7	-1.5095459733263684e-7	-6.189217725699549e-8	-1.7962436276796767e-7	3.6314248962377146e-7	-1.722773218924987e-7
-2.4046288910416404e-8	1.7413990380771707e-6	1.7293555602910467e-7	-1.7123084225592022e-6	-1.7937066069013122e-6	-1.9196737125640477e-6	-7.870875561872493e-7	-2.2850431334886633e-6	4.616868759187693e-6	-2.1890823112601097e-6
-5.4709861941410043e-8	3.949899796215742e-6	3.922582372580607e-7	-3.883090511263884e-6	-4.06740940343723e-6	-4.350748001588689e-6	-1.7838550327477174e-6	-5.166593918580257e-6	1.042558590294303e-5	-4.940374785206968e-6
-9.800665881823785e-8	7.0503157638301505e-6	7.001555885029248e-7	-6.929326128590367e-6	-7.257667349328688e-6	-7.758383097311465e-6	-3.1810233030898465e-6	-9.187458496497125e-6	1.8510999565960805e-5	-8.765683375671282e-6
-1.3345847754903647e-7	9.594628465750923e-6	9.528271793146161e-7	-9.42955575965647e-6	-9.876229641594113e-6	-1.055642076412247e-5	-4.328249932295726e-6	-1.2494472110722541e-5	2.5166759058483985e-5	-1.1915845565213405e-5
-1.4908186231057102e-7	1.0728195142411805e-5	1.0653998168490804e-6	-1.0544314146757577e-5	-1.104402221093322e-5	-1.1806569116306824e-5	-4.840824786660925e-6	-1.3984149095433345e-5	2.8178002554450456e-5	-1.3343883442642553e-5
-1.4314074597091064e-7	1.031790601675146e-5	1.0246546148611242e-6	-1.0142222125416546e-5	-1.0623258244405674e-5	-1.1359995367722748e-5	-4.6577246919684e-6	-1.3472197999727409e-5	2.7164765391134596e-5	-1.2868009129785259e-5
-1.2006914407259994e-7	8.670650575779599e-6	8.610682981541716e-7	-8.524082041074694e-6	-8.928722926143377e-6	-9.550914244024377e-6	-3.915981352203001e-6	-1.1342346419323644e-5	2.288708555025995e-5	-1.0845297454032588e-5
-8.668772863282908e-8	6.270080070793715e-6	6.226715005449604e-7	-6.164767046810802e-6	-6.457633267780182e-6	-6.909511552358642e-6	-2.8329768382839007e-6	-8.215381012098936e-6	1.6588015896252455e-5	-7.86270940961903e-6
-4.9101304954077585e-8	3.5559885318048832e-6	3.531394557653489e-7	-3.4965662719823137e-6	-3.6627760568583127e-6	-3.91993008226758e-6	-1.607215094753726e-6	-4.665235192304738e-6	9.424580431526144e-6	-4.468281855133157e-6
-1.4516386056359222e-9	1.0605497192657968e-7	1.0532146476244129e-8	-1.043457685892181e-7	-1.0932663901815496e-7	-1.1717822961604822e-7	-4.804438427889913e-8	-1.403914340094651e-7	2.8463607333179105e-7	-1.351700726536748e-7
-2.92702150071065e-11	2.131661918439398e-9	2.1169771121650285e-10	-2.096973202467945e-9	-2.1969643379227958e-9	-2.3539259665617328e-9	-9.651219954893375e-10	-2.8182923340576067e-9	5.716665739992901e-9	-2.716153538084513e-9
-1.1692434877915086e-10	8.501200433492762e-9	8.442636525060122e-10	-8.361905690206787e-9	-8.760316588010438e-9	-9.383529646379184e-9	-3.847296381263938e-9	-1.1220463515730387e-8	2.2744231182779168e-8	-1.0803074751581022e-8
-4.378019430296356e-10	3.177165466060595e-8	3.155278294189454e-9	-3.1247023088251985e-8	-3.2734484201394685e-8	-3.5051935442237746e-8	-1.4371477416062612e-8	-4.185372416094589e-8	8.477315401224134e-8	-4.025138216309126e-8
-1.5150180031987382e-9	1.0970493589056359e-7	1.0894918968030535e-8	-1.0787704645450421e-7	-1.1300694978721196e-7	-1.2096158110325465e-7	-4.95948828284369e-8	-1.4419124937323586e-7	2.917885976664895e-7	-1.3848741088495386e-7
-5.6141687838457705e-9	4.057384594276882e-7	4.029433681995481e-8	-3.989242764854961e-7	-4.178766793501098e-7	-4.471410463702819e-7	-1.8333017475239778e-7	-5.322147054035155e-7	1.076132105621318e-6	-5.105605772108914e-7
-8.173114867052334e-9	5.900141217465155e-7	5.8594957061204436e-8	-5.800602387579893e-7	-6.076033960444603e-7	-6.500292748812614e-7	-2.665154136453794e-7	-7.73041405534632e-7	1.562356256568074e-6	-7.410877901380333e-7
-7.026806653051765e-9	5.066526379592047e-7	5.031623524753484e-8	-4.980636986118672e-7	-5.216997423896085e-7	-5.580118578853069e-7	-2.287877906975692e-7	-6.629995074672673e-7	1.3392891124914546e-6	-6.351336077728537e-7
-1.3643170182712987e-9	9.863100376391297e-8	9.794887589174067e-9	-9.697152898194573e-8	-1.0157737524958262e-7	-1.086777521338579e-7	-4.4559085674929385e-8	-1.291843104546124e-7	2.608157304366399e-7	-1.2362220841564196e-7
-5.449972624743186e-9	3.9334658335453115e-7	3.906262149447912e-8	-3.8668437831253696e-7	-4.0503614457841966e-7	-4.3322556531993194e-7	-1.7762729448259698e-7	-5.143213235942085e-7	1.0376771254386019e-6	-4.916879477002981e-7
-2.040643070677941e-8	1.4700596587347745e-6	1.4598927880448603e-7	-1.4449739265724532e-6	-1.513489739932002e-6	-1.6183030398295484e-6	-6.635222240559811e-7	-1.9184824919032713e-6	3.8676692150717785e-6	-1.8319894977005974e-6
-5.202034148434242e-8	3.727943817259992e-6	3.7021615501899505e-7	-3.6629957987137385e-6	-3.8362433623111094e-6	-4.098193383981098e-6	-1.680304805875236e-6	-4.838687339271288e-6	9.733298500881917e-6	-4.605680677947604e-6
-1.3268690365094598e-7	9.447312574198693e-6	9.381975582397271e-7	-9.278524403940089e-6	-9.715983821747221e-6	-1.0367707041369889e-5	-4.250875008754744e-6	-1.2179183065265126e-5	2.443148434667719e-5	-1.1546008356810631e-5
-1.9459270265481275e-7	1.3856323549830654e-5	1.3760493259733196e-6	-1.3608832757330674e-5	-1.4250477959285825e-5	-1.5206542949056445e-5	-6.234851665256844e-6	-1.7864144449109897e-5	3.583586797564773e-5	-1.6935598514184072e-5
-2.187669030070064e-7	1.5608481041294187e-5	1.5500531671786209e-6	-1.533178593638981e-5	-1.6055356099455737e-5	-1.7138330027716958e-5	-7.026906118094989e-6	-2.0163958486435166e-5	4.048227331493938e-5	-1.9138537521118465e-5
-2.082999176416269e-7	1.4903210357124194e-5	1.4800137733007245e-6	-1.4641846607051371e-5	-1.533378813382541e-5	-1.637597174892129e-5	-6.714330961950622e-6	-1.930837866329883e-5	3.880956074935051e-5	-1.835747370557664e-5
-1.7477256508786472e-7	1.2543308932749005e-5	1.2456557102204863e-6	-1.2325980359000153e-5	-1.2909352203507962e-5	-1.3794138281826645e-5	-5.655750603202005e-6	-1.6303053481844895e-5	3.281119196235038e-5	-1.552931456197454e-5
-1.3064304118596008e-7	9.404873259465963e-6	9.339827108001783e-7	-9.243876149074701e-6	-9.68202032851104e-6	-1.0351058901462863e-5	-4.244049716588087e-6	-1.2262434540870968e-5	2.4710381940053378e-5	-1.1702022409330734e-5
-8.552915038239206e-8	6.173751143593457e-6	6.131051984777112e-7	-6.069193511444863e-6	-6.357234734880796e-6	-6.799671583320198e-6	-2.7879413016384424e-6	-8.07184753552098e-6	1.628386803717086e-5	-7.715411551733534e-6
-4.513766556649189e-8	3.2652459596052928e-6	3.2426626537686347e-7	-3.2104265797078766e-6	-3.362950291897378e-6	-3.5983371477101203e-6	-1.4753584415014052e-6	-4.2786322765050305e-6	8.639258495417045e-6	-4.095005870233531e-6
-2.4192994981681833e-8	1.7549035473524303e-6	1.742766143079643e-7	-1.7257668831829618e-6	-1.8078635618671393e-6	-1.935313579242209e-6	-7.935002006575277e-7	-2.306021228596734e-6	4.661500109079477e-6	-2.2106911541513506e-6
-1.2203293790582107e-8	8.876857886384909e-7	8.815462979491271e-8	-8.731169321811393e-7	-9.147079378645573e-7	-9.796659122796479e-7	-4.0167397657481053e-7	-1.169833179917693e-6	2.3675060033859345e-6	-1.1233735501318897e-6
-5.379305142731723e-9	3.92239242251405e-7	3.895264011076853e-8	-3.8586577595256544e-7	-4.0426763984184293e-7	-4.331556823474926e-7	-1.7759867275560495e-7	-5.181894603105127e-7	1.0497532096346965e-6	-4.983305693688001e-7
-1.27385214795663e-8	9.183911781148056e-7	9.120644776581467e-8	-9.028160778268296e-7	-9.456579416956002e-7	-1.0114616588096276e-6	-4.1470458549716444e-7	-1.2016730446878065e-6	2.427336435598849e-6	-1.1510994293961298e-6
-2.0007779737942534e-8	1.4406219519073243e-6	1.4306976456264562e-7	-1.4160644761205787e-6	-1.4832203512195182e-6	-1.5860793816591564e-6	-6.503008689251665e-7	-1.882494508014863e-6	3.8005433884512243e-6	-1.801866283868257e-6
-1.8000310099156875e-8	1.2935576879497598e-6	1.2846464784733134e-7	-1.2713358941866268e-6	-1.3315716759390272e-6	-1.423436469983214e-6	-5.836164252241291e-7	-1.6869332900045282e-6	3.4029746325459214e-6	-1.6127792120682323e-6
-1.85418391736374e-7	1.3041887564453765e-5	1.2951692009480566e-6	-1.2797957100963885e-5	-1.3397748721203282e-5	-1.4265999510246196e-5	-5.849217905065933e-6	-1.6598675073075805e-5	3.312253106732442e-5	-1.561547504147402e-5
-2.9241797610979875e-7	2.0609458871213066e-5	2.0466924742254465e-6	-2.0226814951801046e-5	-2.117570074425708e-5	-2.25558659397182e-5	-9.248155601620322e-6	-2.6284880900697e-5	5.249547134009088e-5	-2.4758295828618122e-5
-3.2192331182961065e-7	2.275986506091386e-5	2.2602456142978503e-6	-2.2342148240875335e-5	-2.3391868923104042e-5	-2.4929983973039768e-5	-1.0221570997850669e-5	-2.912206892682e-5	5.8238667752788116e-5	-2.7483576047417887e-5
-2.954056092737092e-7	2.0965234723864582e-5	2.082023575016185e-6	-2.0585946214631252e-5	-2.1554964268628647e-5	-2.298759115821273e-5	-9.425168753766126e-6	-2.6933212353424824e-5	5.394884198237497e-5	-2.5478111656030347e-5
-2.3914359185659877e-7	1.704476272446575e-5	1.6926877393308483e-6	-1.6741364646939994e-5	-1.753104801626703e-5	-1.871006542047414e-5	-7.67133572531512e-6	-2.1994165545530615e-5	4.413503416116002e-5	-2.0860619814516328e-5
-1.7488412992452385e-7	1.2520079918995328e-5	1.2433487872163228e-6	-1.2301007233784086e-5	-1.2882488973503148e-5	-1.3759432515696525e-5	-5.6415210578356265e-6	-1.6230132317726876e-5	3.2629238538513414e-5	-1.543552351393274e-5
-1.1677723771162478e-7	8.395196161242916e-6	8.337132689075752e-7	-8.25069144164348e-6	-8.641499065767843e-6	-9.23642005742832e-6	-3.7870354563604072e-6	-1.0930133860212606e-5	2.20125055608059e-5	-1.0421529391573187e-5
-7.05871511656925e-8	5.093349476274991e-6	5.058122409689278e-7	-5.006960118898222e-6	-5.2445455068946074e-6	-5.609180174349484e-6	-2.299826579978287e-6	-6.6566442342564215e-6	1.3426641956264226e-5	-6.361140969499996e-6
-3.930165278094787e-8	2.8457328514223768e-6	2.826050924075165e-7	-2.7981371354878e-6	-2.931132952376914e-6	-3.1367987553733853e-6	-1.2861225632062217e-6	-3.7324937974870923e-6	7.539402273164977e-6	-3.5742979675751266e-6
-1.9175620063364255e-8	1.3930033990260704e-6	1.3833689733677154e-7	-1.3700148064769578e-6	-1.435233929045964e-6	-1.5368039920812242e-6	-6.301068210529301e-7	-1.833244596203407e-6	3.708066673780058e-6	-1.7590204061596737e-6
-7.833523286765022e-9	5.705337566754737e-7	5.6658777507433394e-8	-5.612184900300709e-7	-5.879681531929914e-7	-6.298580733676076e-7	-2.582488531755613e-7	-7.528423959973767e-7	1.5243885764377513e-6	-7.23488069325063e-7
-2.526402038876085e-8	1.816240782111645e-6	1.8037289043038948e-7	-1.7850872434376033e-6	-1.869680131612838e-6	-1.998801217060262e-6	-8.195189798336955e-7	-2.3695100830008138e-6	4.780684860504126e-6	-2.2658906054343025e-6
